"hhid","province","raised_Poultry","raised_cattle_buffalo","raised_Livestock","raised_Livestock_Poultry","ag_area","ag_hh","zone","fhh","edu_hh","edu_hh_head","covid_shock","ag_comm","ag_assoc","ag_comm_assoc","animal_area","animal_ded_area","homelot_area","parcel_area","holding_area","animal_area_rate","rice","rice_harv_sold_pct","sold_rice","rice_area_agland_pct","rice_area_total_pct","rice_price_impt","value_rice_prod","rice_price","cashew","area_cashew_harvested","area_cashew_planted","qty_cashew_harvested","qty_cashew_own_use","qty_cashew_sale","cashew_harv_sold_pct","sold_cashew","cashew_area_agland_pct","cashew_area_total_pct","cashew_price_impt","value_cashew_prod","cashew_price","animal_disease","irrigation","drought","flood","ag_extension_training","family_hours","family_full_days","family_work_days"
"HID885954",14,NA,NA,NA,NA,0.3006,1,"Plain",0,2,1,0,0,0,0,NA,0,0.03,0.2,0.23,NA,1,0,0,0.99800402,1.3043478,1,930000,930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,180,22.5,60
"HID885976",2,1,0,0,1,0.0225,1,"Tonle Sap",0,1,1,0,0,0,0,0.0225000008940697,1,0.027,NA,0.027000001,0.83333337,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,720,90,360
"HID886158",14,1,1,1,1,2.0042,1,"Plain",0,2,0,0,0,0,0,0.0041999998502433,1,0.1,2,2.0999999,0.0020000001,1,0.375,1,0.99790442,0.95238101,0,7200000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,1707,213.375,326
"HID886269",13,1,0,0,1,14.5204,1,"Mountain",0,2,2,0,0,0,0,0.0003999999898952,1,0.097,15.5,15.597,2.5645957e-05,1,0,0,0.034434315,0.032057445,1,1000000,1000,1,0,0.5,0,NA,NA,NA,NA,0.034434315,0.032057445,0,NA,NA,0,0,0,0,0,2345,293.125,335
"HID886343",21,1,0,0,1,0.3334,1,"Plain",0,2,0,0,0,0,0,0.003400000045076,1,0.06,0.3,0.35999998,0.0094444454,1,0,0,0.89982003,0.83333337,1,1395000,930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,0,1,304,38,124
"HID886346",20,1,0,0,1,1.4543,1,"Plain",1,1,0,0,0,0,0,0.0007999999797903,1,0.2,1.45,1.65,0.00048484848,1,0.21296297,1,0.99704325,0.87878788,0,6480000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,900,112.5,540
"HID886351",20,1,1,1,1,1.8045,1,"Plain",0,2,2,0,0,0,0,0.0044999998062849,1,1,NA,1,0.0044999998,1,0,0,0.7758382,1.4,1,8910000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1,1992,249,636
"HID886513",25,1,0,0,1,1.333,1,"Plain",0,1,1,0,0,0,0,0.003000000026077,1,0.1944,1.15,1.3444,0.0022314787,1,0.25,1,0.73518378,0.72894967,0,5100000,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,1266,158.25,264
"HID886698",1,1,1,1,1,0.6989,1,"Tonle Sap",0,1,0,0,0,0,0,0.0007999999797903,1,0.0184,0.6971,0.7155,0.0011180992,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,0,0,27,3.375,27
"HID886699",14,NA,NA,NA,NA,0.5023,1,"Plain",0,2,2,1,0,0,0,NA,0,0.112,0.5,0.61199999,NA,1,0,0,0.99542105,0.81699347,1,2790000,930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,0,0,0,0
"HID886756",4,1,0,0,1,0.182,1,"Tonle Sap",0,0,0,0,0,0,0,0.0450000017881393,1,0.045,0.18,0.22500001,0.2,1,0,0,0.65934068,0.5333333,1,324000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,792,99,111
"HID886866",5,1,0,0,1,0.103,1,"Mountain",1,2,1,0,0,0,0,0.003000000026077,1,0.15,NA,0.15000001,0.02,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,32,4,17
"HID886881",8,1,0,0,1,2.1003,1,"Plain",0,2,2,0,0,0,0,0.00089999998454,1,0.2478,NA,0.24779999,0.0036319613,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,24,3,24
"HID886947",11,1,1,1,1,7.76,1,"Mountain",0,1,1,0,0,0,0,0.25,1,0.25,7.5,7.75,0.032258064,1,0,0,0.32216495,0.32258064,1,6800000,850,1,0,2.5,0,NA,NA,NA,NA,0.32216495,0.32258064,0,NA,NA,0,0,0,0,0,2520,315,540
"HID887005",5,1,0,0,1,0.0015,1,"Mountain",0,2,2,0,0,0,0,0.0005000000237487,1,0.0216,NA,0.021600001,0.023148149,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,670,83.75,360
"HID887010",6,1,1,1,1,6.794,1,"Tonle Sap",0,2,0,0,0,0,0,0.0020000000949949,1,0.05,8.79,8.8400002,0.00022624434,1,0,0,0.29437739,0.22624435,1,7200000,900,1,0,2.5,0,NA,NA,NA,NA,0.36797175,0.28280541,0,NA,NA,0,0,0,0,0,1540,192.5,228
"HID887111",22,1,0,0,1,0.5092,1,"Tonle Sap",0,1,1,0,0,1,0,0.0012000000569969,1,0.024,0.5,0.52399999,0.0022900766,1,0,0,0.98193246,0.95419848,1,1700000,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,480,60,60
"HID887155",17,1,1,1,1,1.012,1,"Tonle Sap",0,2,0,0,0,0,0,0.0099999997764826,1,0.288,1,1.288,0.0077639748,1,0,0,0.98814231,0.77639753,1,2280000,950,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,3060,382.5,1380
"HID887186",20,1,1,1,1,4.17184,1,"Plain",0,2,2,0,0,0,0,0.0043399999849498,1,0.36,4.4,4.7600002,0.00091176468,1,0.30000001,1,0.93483931,0.81932771,0,7200000,720,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,1600,200,620
"HID887241",21,NA,NA,NA,NA,0.26,1,"Plain",1,1,1,0,0,0,0,NA,0,0.05,0.24,0.28999999,NA,1,0.5,1,0.92307693,0.82758623,0,6300000,700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,10,1.25,10
"HID887297",7,1,1,1,1,0.7067,1,"Coastal",0,2,2,0,0,0,0,0.0041999998502433,1,0.17,0.695,0.86500001,0.0048554912,1,0.30000001,1,0.83486629,0.68208092,0,4000000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,5656,707,1066
"HID887426",12,1,0,0,1,8e-04,1,"Phnom Penh",1,2,0,0,0,0,0,0.0003999999898952,1,0.078,NA,0.078000002,0.0051282048,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,360,45,360
"HID887440",14,1,0,0,1,10.0005,1,"Plain",0,3,2,0,0,0,0,0.0005000000237487,1,0.016,10.2,10.216,4.8942838e-05,1,0.44999999,1,0.99994999,0.97885674,0,90000000,750,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,1400,175,395
"HID887445",21,1,1,1,1,0.4004,1,"Plain",1,2,1,0,0,0,0,0.0003999999898952,1,0.23,0.3,0.53000003,0.00075471692,1,0,0,0.74925077,0.56603771,1,1488000,930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,55,6.875,35
"HID887475",21,1,1,1,1,1.1909,1,"Plain",0,3,1,0,0,0,0,0.00089999998454,1,0.072,1.19,1.262,0.00071315374,1,0.35714287,1,0.99924427,0.94294775,0,9800000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,342,42.75,342
"HID887480",18,1,1,1,1,0.8212,1,"Coastal",0,2,0,0,0,0,0,0.0012000000569969,1,0.0625,0.8,0.86250001,0.0013913044,1,0,0,0.9741841,0.92753619,1,4500000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,6480,810,1080
"HID887561",2,1,1,1,1,0.81,1,"Tonle Sap",0,3,1,0,0,0,0,0.0099999997764826,1,0.02,NA,0.02,0.5,1,0,0,0.98765433,40,1,3420000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,360,45,90
"HID887574",17,1,0,0,1,1.006,1,"Tonle Sap",0,2,0,0,0,0,0,0.0010000000474975,1,0.05,1,1.05,0.00095238106,1,0,0,0.99403578,0.95238101,1,4750000,950,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,450,56.25,210
"HID887675",14,1,1,1,1,0.72575,1,"Plain",1,2,0,1,0,0,0,0.0028999999631196,1,0.1,0.63,0.73000002,0.0039726025,1,0.22727273,1,0.8680675,0.86301368,0,2244000,1020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,0,0,630,78.75,210
"HID887710",10,1,0,0,1,4.02,1,"Mountain",0,3,1,0,0,0,0,0.0199999995529652,1,0.06,3,3.0599999,0.0065359478,1,0,0,0.24875621,0.3267974,1,3000000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,1800,225,450
"HID887711",25,1,1,1,1,1.243,1,"Plain",0,2,0,0,0,0,0,0.0120000001043081,1,0.13,1.21,1.34,0.0089552235,1,0.1969697,1,0.88495576,0.82089549,0,6600000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,1840,230,277
"HID887720",7,1,0,0,1,0.0031,1,"Coastal",0,1,NA,0,0,0,0,0.0031000000890344,1,0.104,NA,0.104,0.029807692,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,72,9,42
"HID887785",21,1,1,1,1,1.0316,1,"Plain",0,2,1,0,0,0,0,0.0015999999595806,1,0.3,1,1.3,0.0012307692,1,0,0,0.48468399,0.38461539,1,1339200,930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,167,20.875,92
"HID887819",7,1,1,1,1,0.513,1,"Coastal",1,2,1,0,0,0,0,0.003000000026077,1,0.08,0.4,0.47999999,0.0062500001,1,0.31999999,1,0.91617936,0.97916669,0,5250000,1050,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1,1200,150,420
"HID887914",5,1,0,0,1,0.3013,1,"Mountain",1,2,1,0,0,0,0,0.0010000000474975,1,0.06,0.2,0.25999999,0.0038461541,1,0,0,0.99568534,1.1538461,1,880000,1100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,360,45,45
"HID887933",6,1,0,0,1,1.6566,1,"Tonle Sap",0,2,1,0,0,0,0,0.0015999999595806,1,0.036,1.65,1.686,0.00094899168,1,0,0,0.99601597,0.97864771,1,3780000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,320,40,40
"HID888052",23,1,1,1,1,0.0696,1,"Coastal",1,1,1,0,0,0,0,0.0027000000700355,1,0.075,NA,0.075000003,0.035999998,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,362,45.25,362
"HID888093",4,1,1,1,1,3.9458,1,"Tonle Sap",0,2,1,0,0,0,0,0.0010000000474975,1,0.1203,3.9799,4.1002002,0.00024389054,1,0.071428575,1,0.99898624,0.96136773,0,6300000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,2400,300,300
"HID888191",14,1,0,0,1,0.001,1,"Plain",0,2,2,0,0,0,0,0.0010000000474975,1,0.052,NA,0.052000001,0.01923077,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,732,91.5,189
"HID888203",5,1,0,0,1,4.0075,1,"Mountain",0,3,2,0,0,0,0,0.0024999999441206,1,0.125,4,4.125,0.00060606061,1,0.25,1,0.99812853,0.969697,0,17600000,1100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,208,26,56
"HID888322",13,1,0,0,1,28.4275,1,"Mountain",0,3,2,0,1,0,1,0.112499997019768,1,0.204,24.3,24.504,0.0045910869,1,0,0,0.15126199,0.17548156,1,15300000,1000,1,15,24,7000,0,3500,0.5,1,0.84425294,0.97943193,0,24500000,3500,0,1,0,0,0,9744,1218,1392
"HID888399",8,NA,NA,NA,NA,15.7,1,"Plain",0,2,2,1,0,0,0,NA,0,0.875,15,15.875,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,0,1650,206.25,300
"HID888472",25,1,0,0,1,0.5657,1,"Plain",0,1,1,0,0,0,0,0.0001999999949476,1,0.114,0.614,0.72799999,0.00027472529,1,0,0,0.88386071,0.68681318,1,2660000,950,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,0,0,260,32.5,80
"HID888591",12,1,1,1,1,0.5031,1,"Phnom Penh",0,2,1,0,0,0,0,0.0006000000284985,1,0.0525,0.5,0.55250001,0.0010859729,1,0,0,0.99383819,0.90497738,1,4800000,1200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,0,77,9.625,77
"HID888635",1,1,1,1,1,0.0023,1,"Tonle Sap",0,2,1,0,0,0,0,0.0017999999690801,1,0.075,NA,0.075000003,0.023999998,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1,1080,135,720
"HID888648",17,1,1,1,1,3.012,1,"Tonle Sap",1,1,1,0,0,0,0,0.0020000000949949,1,0.2,3,3.2,0.00062500004,1,0.2857143,1,0.49800798,0.46875,0,5600000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,3264,408,468
"HID888691",5,1,1,1,1,0.3515,1,"Mountain",0,2,0,0,0,0,0,0.0005000000237487,1,0.1,0.35,0.44999999,0.0011111111,1,0,0,0.99573255,0.77777779,1,4400000,1100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,828,103.5,144
"HID888731",25,1,0,1,1,1.0042,1,"Plain",0,1,1,1,0,0,0,0.003000000026077,1,0.06,2,2.0599999,0.0014563107,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,2400,300,480
"HID888774",2,1,0,0,1,4.585,1,"Tonle Sap",0,1,1,0,0,0,0,0.100000001490116,1,0.1,4.48,4.5799999,0.021834062,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,2150,268.75,440
"HID888868",3,1,0,0,1,0.151,1,"Plain",0,2,1,0,0,0,0,0.0010000000474975,1,0.0084,0.15,0.1584,0.0063131317,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,435,54.375,105
"HID888871",8,1,0,0,1,0.3612,1,"Plain",0,2,1,0,0,0,0,0.0012000000569969,1,0.024,0.36,0.384,0.003125,1,0,0,0.99667776,0.9375,1,2160000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,2760,345,780
"HID888882",17,NA,NA,NA,NA,12.0003,1,"Tonle Sap",0,2,1,0,0,0,0,NA,0,0.012,12,12.012,NA,1,0.27272728,1,0.49998751,0.49950048,0,7700000,700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,3785,473.125,745
"HID888921",3,NA,NA,NA,NA,0.001,1,"Plain",0,2,0,0,0,0,0,NA,0,0.03,NA,0.029999999,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,1710,213.75,375
"HID889016",17,1,0,0,1,1.0029,1,"Tonle Sap",1,1,0,0,0,0,0,0.0007999999797903,1,0.075,1,1.075,0.00074418599,1,0,0,0.9971084,0.93023252,1,1900000,950,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,0,0,0
"HID889056",18,1,0,0,1,6e-04,1,"Coastal",0,1,1,0,0,0,0,0.0006000000284985,1,0.012,NA,0.012,0.050000001,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,4680,585,540
"HID889058",14,1,1,1,1,0.71,1,"Plain",1,2,1,0,1,0,1,0.0049999998882413,1,0.3,0.7,1,0.0049999999,1,0.22222222,1,0.98591548,0.69999999,0,5400000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,5172,646.5,1116
"HID889111",14,1,1,1,1,0.0038,1,"Plain",1,1,1,0,0,0,0,0.0007999999797903,1,0.1,NA,0.1,0.0079999994,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,180,22.5,90
"HID889145",14,1,1,1,1,2.4513,1,"Plain",0,2,2,0,0,0,0,0.001300000003539,1,0.1,2.12,2.22,0.0005855856,1,0.39473686,1,0.97907233,1.081081,0,17765000,935,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,0,0,1200,150,750
"HID889164",14,1,0,0,1,0.8507,1,"Plain",0,1,0,0,0,0,0,0.0001999999949476,1,0.06,0.85,0.91000003,0.00021978021,1,0,0,0.99917716,0.93406588,1,1116000,930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,0,0,1350,168.75,270
"HID889203",8,1,0,0,1,2.0039,1,"Plain",0,2,1,1,0,0,0,0.0038999998942018,1,0.0075,NA,0.0074999998,0.51999998,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,3840,480,480
"HID889306",4,1,0,0,1,6.008,1,"Tonle Sap",0,3,2,0,0,0,0,0.0049999998882413,1,0.0816,6,6.0816002,0.00082215201,1,0.5,1,0.99866843,0.98658246,0,48000000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,0,1,840,105,390
"HID889331",17,1,1,1,1,1.6012,1,"Tonle Sap",0,2,0,0,0,0,0,0.0012000000569969,1,0.3,1.5,1.8,0.00066666672,1,0,0,0.93679738,0.83333337,1,1330000,950,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,3012,376.5,456
"HID889411",19,1,0,1,1,3.635,1,"Mountain",0,2,2,1,0,0,0,0.0020000000949949,1,0.15,3.5,3.6500001,0.00054794521,0,NA,NA,NA,NA,0,NA,NA,1,0,3.5,0,NA,NA,NA,NA,0.96286106,0.95890409,0,NA,NA,1,1,0,0,1,2760,345,1140
"HID889564",3,1,1,1,1,0.4015,1,"Plain",0,2,1,0,0,0,0,0.0005000000237487,1,0.15,0.4,0.55000001,0.00090909092,1,0,0,0.99626398,0.72727269,1,1800000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,0,990,123.75,165
"HID889572",2,1,0,0,1,3.0017,1,"Tonle Sap",0,2,2,0,0,0,0,0.0012000000569969,1,0.18,3,3.1800001,0.00037735849,1,0.43888888,1,0.99943364,0.94339621,0,15300000,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,2364,295.5,754
"HID889629",14,1,0,0,1,1.856,1,"Plain",0,2,2,0,0,0,0,0.0010000000474975,1,0.195,1.8,1.995,0.00050125318,1,0,0,0.96982759,0.90225565,1,6668100,930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,1,0,720,90,180
"HID889713",25,1,0,0,1,0.0335,1,"Plain",1,1,0,0,0,0,0,0.0035000001080334,1,0.06,1,1.0599999,0.0033018871,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1,652,81.5,326
"HID889762",17,1,1,1,1,0.0674,1,"Tonle Sap",0,2,0,0,0,0,0,0.0024000001139939,1,0.075,NA,0.075000003,0.032000002,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,2484,310.5,666
"HID889767",25,NA,NA,NA,NA,0.2,1,"Plain",0,2,1,0,0,0,0,NA,0,0.04,NA,0.039999999,NA,1,0,0,1,5,1,1482000,950,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,40,5,8
"HID889877",25,1,1,1,1,0.396,1,"Plain",0,2,1,0,0,0,0,0.0035999999381602,1,0.092,0.39,0.48199999,0.0074688797,1,0,0,0.9848485,0.80912864,1,1710000,950,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,341,42.625,72
"HID889901",14,1,0,0,1,1.3212,1,"Plain",1,1,0,0,0,0,0,0.0001999999949476,1,0.06,1.04,1.1,0.00018181818,1,0.14423077,1,0.0983954,0.11818182,0,1872000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,380,47.5,70
"HID890042",14,1,1,1,1,1.004,1,"Plain",0,2,0,0,0,0,0,0.0024999999441206,1,0.012,1,1.012,0.0024703557,1,0.5,1,0.99601597,0.98814231,0,8800000,1100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,1,1302,162.75,288
"HID890121",24,NA,NA,NA,NA,2.8,1,"Tonle Sap",0,2,2,0,0,0,0,NA,0,0.06,2.8,2.8599999,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,5576,697,854
"HID890122",20,1,1,1,1,0.0512,1,"Plain",0,2,2,0,0,0,0,0.0012000000569969,1,0.15,NA,0.15000001,0.0080000004,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,456,57,456
"HID890194",12,1,0,0,1,0.025,1,"Phnom Penh",0,3,2,0,0,0,0,0.0049999998882413,1,0.084,NA,0.083999999,0.05952381,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,1090,136.25,730
"HID890254",8,1,1,1,1,1.8048,1,"Plain",0,2,1,0,0,0,0,0.0015999999595806,1,0.018,1.8,1.818,0.00088008802,1,0.25,1,0.99734044,0.99009901,0,12800000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,768,96,192
"HID890279",6,1,0,0,1,1.2012,1,"Tonle Sap",0,1,0,0,0,0,0,NA,0,0.02,1.2,1.22,NA,1,0,0,0.99900103,0.98360652,1,1800000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,400,50,80
"HID890426",21,1,0,0,1,0.283,1,"Plain",0,2,2,0,0,0,0,0.003000000026077,1,0.06,0.28,0.34,0.0088235298,1,0,0,0.98939931,0.82352942,1,2790000,930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,465,58.125,285
"HID890478",7,1,1,1,1,0.2045,1,"Coastal",0,2,2,0,0,0,0,0.003000000026077,1,0.21,NA,0.20999999,0.014285715,1,0,0,0.9779951,0.95238096,1,1530000,1020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,4042,505.25,883
"HID890531",3,NA,NA,NA,NA,0.804,1,"Plain",0,2,2,0,0,0,0,NA,0,0.026,NA,0.026000001,NA,0,NA,NA,NA,NA,0,NA,NA,1,0.8,0.8,200,0,100,0.5,1,0.99502486,30.76923,0,1000000,5000,0,0,0,0,0,920,115,280
"HID890544",20,1,1,1,1,0.9031,1,"Plain",0,2,2,0,0,0,0,0.0020999999251217,1,0.0875,0.9,0.98750001,0.0021265822,1,0,0,0.98549443,0.9012658,1,2700000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,1,0,3232,404,1436
"HID890603",14,1,1,1,1,0.005,1,"Plain",1,1,1,0,0,0,0,0.0049999998882413,1,0.4,NA,0.40000001,0.012499999,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,0,900,112.5,260
"HID890768",25,1,1,1,1,3.0762,1,"Plain",0,2,2,0,0,0,0,0.0099999997764826,1,0.13,3,3.1300001,0.0031948879,1,0.13020833,1,0.3250764,0.31948879,0,3072000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,0,1500,187.5,275
"HID890850",2,1,1,1,1,0.5091,1,"Tonle Sap",0,1,0,0,0,0,0,0.0020999999251217,1,0.56,0.5,1.0599999,0.0019811322,1,0.5,1,0.98212534,0.47169814,0,3200000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,1440,180,296
"HID890857",4,1,1,1,1,0.297,1,"Tonle Sap",1,1,1,0,0,0,0,0.0017999999690801,1,0.072,0.594,0.66600001,0.0027027025,1,0,0,0.98989898,0.44144145,1,972000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,1,160,20,32
"HID890885",7,1,0,1,1,0.855,1,"Coastal",1,2,2,0,0,0,0,0.0026000000070781,1,0.075,0.8,0.875,0.0029714287,1,0.041666668,1,0.93567252,0.91428572,0,3132000,870,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,0,0,1440,180,720
"HID890889",8,1,1,1,1,0.2096,1,"Plain",0,1,1,0,0,0,0,0.0006000000284985,1,0.036,NA,0.035999998,0.016666668,1,0,0,0.95419848,5.5555558,1,1080000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,0,2760,345,840
"HID890949",2,1,1,1,1,0.103,1,"Tonle Sap",0,2,2,0,0,0,0,0.003000000026077,1,0.117,NA,0.117,0.025641026,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,2205,275.625,555
"HID891041",6,1,1,1,1,0.012,1,"Tonle Sap",0,1,1,0,0,0,0,0.0020000000949949,1,0.04,NA,0.039999999,0.050000004,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,500,62.5,250
